card_id,set_id,number,name,types,supertype,subtypes,image_url,image_large_url
bw2-90,bw2,90,Bianca,,Trainer,Supporter,https://images.pokemontcg.io/bw2/90.png,https://images.pokemontcg.io/bw2/90_hires.png
bw2-89,bw2,89,Tornadus,Colorless,Pokémon,Basic,https://images.pokemontcg.io/bw2/89.png,https://images.pokemontcg.io/bw2/89_hires.png
bw2-88,bw2,88,Braviary,Colorless,Pokémon,Stage 1,https://images.pokemontcg.io/bw2/88.png,https://images.pokemontcg.io/bw2/88_hires.png
bw2-87,bw2,87,Rufflet,Colorless,Pokémon,Basic,https://images.pokemontcg.io/bw2/87.png,https://images.pokemontcg.io/bw2/87_hires.png
bw2-86,bw2,86,Rufflet,Colorless,Pokémon,Basic,https://images.pokemontcg.io/bw2/86.png,https://images.pokemontcg.io/bw2/86_hires.png
bw2-85,bw2,85,Cinccino,Colorless,Pokémon,Stage 1,https://images.pokemontcg.io/bw2/85.png,https://images.pokemontcg.io/bw2/85_hires.png
bw2-84,bw2,84,Minccino,Colorless,Pokémon,Basic,https://images.pokemontcg.io/bw2/84.png,https://images.pokemontcg.io/bw2/84_hires.png
bw2-83,bw2,83,Audino,Colorless,Pokémon,Basic,https://images.pokemontcg.io/bw2/83.png,https://images.pokemontcg.io/bw2/83_hires.png
bw2-82,bw2,82,Unfezant,Colorless,Pokémon,Stage 2,https://images.pokemontcg.io/bw2/82.png,https://images.pokemontcg.io/bw2/82_hires.png
bw2-81,bw2,81,Tranquill,Colorless,Pokémon,Stage 1,https://images.pokemontcg.io/bw2/81.png,https://images.pokemontcg.io/bw2/81_hires.png
bw2-80,bw2,80,Pidove,Colorless,Pokémon,Basic,https://images.pokemontcg.io/bw2/80.png,https://images.pokemontcg.io/bw2/80_hires.png
bw2-79,bw2,79,Watchog,Colorless,Pokémon,Stage 1,https://images.pokemontcg.io/bw2/79.png,https://images.pokemontcg.io/bw2/79_hires.png
bw2-78,bw2,78,Patrat,Colorless,Pokémon,Basic,https://images.pokemontcg.io/bw2/78.png,https://images.pokemontcg.io/bw2/78_hires.png
bw2-77,bw2,77,Cobalion,Metal,Pokémon,Basic,https://images.pokemontcg.io/bw2/77.png,https://images.pokemontcg.io/bw2/77_hires.png
bw2-76,bw2,76,Klinklang,Metal,Pokémon,Stage 2,https://images.pokemontcg.io/bw2/76.png,https://images.pokemontcg.io/bw2/76_hires.png
bw2-75,bw2,75,Klang,Metal,Pokémon,Stage 1,https://images.pokemontcg.io/bw2/75.png,https://images.pokemontcg.io/bw2/75_hires.png
bw2-74,bw2,74,Klink,Metal,Pokémon,Basic,https://images.pokemontcg.io/bw2/74.png,https://images.pokemontcg.io/bw2/74_hires.png
bw2-73,bw2,73,Ferrothorn,Metal,Pokémon,Stage 1,https://images.pokemontcg.io/bw2/73.png,https://images.pokemontcg.io/bw2/73_hires.png
bw2-72,bw2,72,Ferrothorn,Metal,Pokémon,Stage 1,https://images.pokemontcg.io/bw2/72.png,https://images.pokemontcg.io/bw2/72_hires.png
bw2-71,bw2,71,Ferroseed,Metal,Pokémon,Basic,https://images.pokemontcg.io/bw2/71.png,https://images.pokemontcg.io/bw2/71_hires.png
bw2-70,bw2,70,Ferroseed,Metal,Pokémon,Basic,https://images.pokemontcg.io/bw2/70.png,https://images.pokemontcg.io/bw2/70_hires.png
bw2-69,bw2,69,Mandibuzz,Darkness,Pokémon,Stage 1,https://images.pokemontcg.io/bw2/69.png,https://images.pokemontcg.io/bw2/69_hires.png
bw2-68,bw2,68,Vullaby,Darkness,Pokémon,Basic,https://images.pokemontcg.io/bw2/68.png,https://images.pokemontcg.io/bw2/68_hires.png
bw2-67,bw2,67,Zoroark,Darkness,Pokémon,Stage 1,https://images.pokemontcg.io/bw2/67.png,https://images.pokemontcg.io/bw2/67_hires.png
bw2-66,bw2,66,Zorua,Darkness,Pokémon,Basic,https://images.pokemontcg.io/bw2/66.png,https://images.pokemontcg.io/bw2/66_hires.png
bw2-65,bw2,65,Liepard,Darkness,Pokémon,Stage 1,https://images.pokemontcg.io/bw2/65.png,https://images.pokemontcg.io/bw2/65_hires.png
bw2-64,bw2,64,Purrloin,Darkness,Pokémon,Basic,https://images.pokemontcg.io/bw2/64.png,https://images.pokemontcg.io/bw2/64_hires.png
bw2-63,bw2,63,Terrakion,Fighting,Pokémon,Basic,https://images.pokemontcg.io/bw2/63.png,https://images.pokemontcg.io/bw2/63_hires.png
bw2-62,bw2,62,Krookodile,Fighting,Pokémon,Stage 2,https://images.pokemontcg.io/bw2/62.png,https://images.pokemontcg.io/bw2/62_hires.png
bw2-61,bw2,61,Krokorok,Fighting,Pokémon,Stage 1,https://images.pokemontcg.io/bw2/61.png,https://images.pokemontcg.io/bw2/61_hires.png
bw2-60,bw2,60,Sandile,Fighting,Pokémon,Basic,https://images.pokemontcg.io/bw2/60.png,https://images.pokemontcg.io/bw2/60_hires.png
bw2-59,bw2,59,Sawk,Fighting,Pokémon,Basic,https://images.pokemontcg.io/bw2/59.png,https://images.pokemontcg.io/bw2/59_hires.png
bw2-58,bw2,58,Throh,Fighting,Pokémon,Basic,https://images.pokemontcg.io/bw2/58.png,https://images.pokemontcg.io/bw2/58_hires.png
bw2-57,bw2,57,Excadrill,Fighting,Pokémon,Stage 1,https://images.pokemontcg.io/bw2/57.png,https://images.pokemontcg.io/bw2/57_hires.png
bw2-56,bw2,56,Excadrill,Fighting,Pokémon,Stage 1,https://images.pokemontcg.io/bw2/56.png,https://images.pokemontcg.io/bw2/56_hires.png
bw2-55,bw2,55,Drilbur,Fighting,Pokémon,Basic,https://images.pokemontcg.io/bw2/55.png,https://images.pokemontcg.io/bw2/55_hires.png
bw2-54,bw2,54,Drilbur,Fighting,Pokémon,Basic,https://images.pokemontcg.io/bw2/54.png,https://images.pokemontcg.io/bw2/54_hires.png
bw2-53,bw2,53,Gigalith,Fighting,Pokémon,Stage 2,https://images.pokemontcg.io/bw2/53.png,https://images.pokemontcg.io/bw2/53_hires.png
bw2-52,bw2,52,Boldore,Fighting,Pokémon,Stage 1,https://images.pokemontcg.io/bw2/52.png,https://images.pokemontcg.io/bw2/52_hires.png
bw2-51,bw2,51,Boldore,Fighting,Pokémon,Stage 1,https://images.pokemontcg.io/bw2/51.png,https://images.pokemontcg.io/bw2/51_hires.png
bw2-50,bw2,50,Roggenrola,Fighting,Pokémon,Basic,https://images.pokemontcg.io/bw2/50.png,https://images.pokemontcg.io/bw2/50_hires.png
bw2-49,bw2,49,Roggenrola,Fighting,Pokémon,Basic,https://images.pokemontcg.io/bw2/49.png,https://images.pokemontcg.io/bw2/49_hires.png
bw2-48,bw2,48,Gothitelle,Psychic,Pokémon,Stage 2,https://images.pokemontcg.io/bw2/48.png,https://images.pokemontcg.io/bw2/48_hires.png
bw2-47,bw2,47,Gothitelle,Psychic,Pokémon,Stage 2,https://images.pokemontcg.io/bw2/47.png,https://images.pokemontcg.io/bw2/47_hires.png
bw2-46,bw2,46,Gothorita,Psychic,Pokémon,Stage 1,https://images.pokemontcg.io/bw2/46.png,https://images.pokemontcg.io/bw2/46_hires.png
bw2-45,bw2,45,Gothorita,Psychic,Pokémon,Stage 1,https://images.pokemontcg.io/bw2/45.png,https://images.pokemontcg.io/bw2/45_hires.png
bw2-44,bw2,44,Gothita,Psychic,Pokémon,Basic,https://images.pokemontcg.io/bw2/44.png,https://images.pokemontcg.io/bw2/44_hires.png
bw2-43,bw2,43,Gothita,Psychic,Pokémon,Basic,https://images.pokemontcg.io/bw2/43.png,https://images.pokemontcg.io/bw2/43_hires.png
bw2-42,bw2,42,Sigilyph,Psychic,Pokémon,Basic,https://images.pokemontcg.io/bw2/42.png,https://images.pokemontcg.io/bw2/42_hires.png
bw2-41,bw2,41,Sigilyph,Psychic,Pokémon,Basic,https://images.pokemontcg.io/bw2/41.png,https://images.pokemontcg.io/bw2/41_hires.png
bw2-40,bw2,40,Scolipede,Psychic,Pokémon,Stage 2,https://images.pokemontcg.io/bw2/40.png,https://images.pokemontcg.io/bw2/40_hires.png
bw2-39,bw2,39,Whirlipede,Psychic,Pokémon,Stage 1,https://images.pokemontcg.io/bw2/39.png,https://images.pokemontcg.io/bw2/39_hires.png
bw2-38,bw2,38,Venipede,Psychic,Pokémon,Basic,https://images.pokemontcg.io/bw2/38.png,https://images.pokemontcg.io/bw2/38_hires.png
bw2-37,bw2,37,Swoobat,Psychic,Pokémon,Stage 1,https://images.pokemontcg.io/bw2/37.png,https://images.pokemontcg.io/bw2/37_hires.png
bw2-36,bw2,36,Woobat,Psychic,Pokémon,Basic,https://images.pokemontcg.io/bw2/36.png,https://images.pokemontcg.io/bw2/36_hires.png
bw2-35,bw2,35,Thundurus,Lightning,Pokémon,Basic,https://images.pokemontcg.io/bw2/35.png,https://images.pokemontcg.io/bw2/35_hires.png
bw2-34,bw2,34,Galvantula,Lightning,Pokémon,Stage 1,https://images.pokemontcg.io/bw2/34.png,https://images.pokemontcg.io/bw2/34_hires.png
bw2-33,bw2,33,Joltik,Lightning,Pokémon,Basic,https://images.pokemontcg.io/bw2/33.png,https://images.pokemontcg.io/bw2/33_hires.png
bw2-32,bw2,32,Emolga,Lightning,Pokémon,Basic,https://images.pokemontcg.io/bw2/32.png,https://images.pokemontcg.io/bw2/32_hires.png
bw2-31,bw2,31,Beartic,Water,Pokémon,Stage 1,https://images.pokemontcg.io/bw2/31.png,https://images.pokemontcg.io/bw2/31_hires.png
bw2-30,bw2,30,Beartic,Water,Pokémon,Stage 1,https://images.pokemontcg.io/bw2/30.png,https://images.pokemontcg.io/bw2/30_hires.png
bw2-29,bw2,29,Cubchoo,Water,Pokémon,Basic,https://images.pokemontcg.io/bw2/29.png,https://images.pokemontcg.io/bw2/29_hires.png
bw2-28,bw2,28,Cubchoo,Water,Pokémon,Basic,https://images.pokemontcg.io/bw2/28.png,https://images.pokemontcg.io/bw2/28_hires.png
bw2-27,bw2,27,Swanna,Water,Pokémon,Stage 1,https://images.pokemontcg.io/bw2/27.png,https://images.pokemontcg.io/bw2/27_hires.png
bw2-26,bw2,26,Ducklett,Water,Pokémon,Basic,https://images.pokemontcg.io/bw2/26.png,https://images.pokemontcg.io/bw2/26_hires.png
bw2-25,bw2,25,Basculin,Water,Pokémon,Basic,https://images.pokemontcg.io/bw2/25.png,https://images.pokemontcg.io/bw2/25_hires.png
bw2-24,bw2,24,Basculin,Water,Pokémon,Basic,https://images.pokemontcg.io/bw2/24.png,https://images.pokemontcg.io/bw2/24_hires.png
bw2-23,bw2,23,Simipour,Water,Pokémon,Stage 1,https://images.pokemontcg.io/bw2/23.png,https://images.pokemontcg.io/bw2/23_hires.png
bw2-22,bw2,22,Panpour,Water,Pokémon,Basic,https://images.pokemontcg.io/bw2/22.png,https://images.pokemontcg.io/bw2/22_hires.png
bw2-21,bw2,21,Darmanitan,Fire,Pokémon,Stage 1,https://images.pokemontcg.io/bw2/21.png,https://images.pokemontcg.io/bw2/21_hires.png
bw2-20,bw2,20,Darumaka,Fire,Pokémon,Basic,https://images.pokemontcg.io/bw2/20.png,https://images.pokemontcg.io/bw2/20_hires.png
bw2-19,bw2,19,Simisear,Fire,Pokémon,Stage 1,https://images.pokemontcg.io/bw2/19.png,https://images.pokemontcg.io/bw2/19_hires.png
bw2-18,bw2,18,Pansear,Fire,Pokémon,Basic,https://images.pokemontcg.io/bw2/18.png,https://images.pokemontcg.io/bw2/18_hires.png
bw2-17,bw2,17,Virizion,Grass,Pokémon,Basic,https://images.pokemontcg.io/bw2/17.png,https://images.pokemontcg.io/bw2/17_hires.png
bw2-16,bw2,16,Sawsbuck,Grass,Pokémon,Stage 1,https://images.pokemontcg.io/bw2/16.png,https://images.pokemontcg.io/bw2/16_hires.png
bw2-15,bw2,15,Deerling,Grass,Pokémon,Basic,https://images.pokemontcg.io/bw2/15.png,https://images.pokemontcg.io/bw2/15_hires.png
bw2-14,bw2,14,Lilligant,Grass,Pokémon,Stage 1,https://images.pokemontcg.io/bw2/14.png,https://images.pokemontcg.io/bw2/14_hires.png
bw2-13,bw2,13,Petilil,Grass,Pokémon,Basic,https://images.pokemontcg.io/bw2/13.png,https://images.pokemontcg.io/bw2/13_hires.png
bw2-12,bw2,12,Whimsicott,Grass,Pokémon,Stage 1,https://images.pokemontcg.io/bw2/12.png,https://images.pokemontcg.io/bw2/12_hires.png
bw2-11,bw2,11,Whimsicott,Grass,Pokémon,Stage 1,https://images.pokemontcg.io/bw2/11.png,https://images.pokemontcg.io/bw2/11_hires.png
bw2-10,bw2,10,Cottonee,Grass,Pokémon,Basic,https://images.pokemontcg.io/bw2/10.png,https://images.pokemontcg.io/bw2/10_hires.png
bw2-9,bw2,9,Cottonee,Grass,Pokémon,Basic,https://images.pokemontcg.io/bw2/9.png,https://images.pokemontcg.io/bw2/9_hires.png
bw2-8,bw2,8,Leavanny,Grass,Pokémon,Stage 2,https://images.pokemontcg.io/bw2/8.png,https://images.pokemontcg.io/bw2/8_hires.png
bw2-7,bw2,7,Leavanny,Grass,Pokémon,Stage 2,https://images.pokemontcg.io/bw2/7.png,https://images.pokemontcg.io/bw2/7_hires.png
bw2-6,bw2,6,Swadloon,Grass,Pokémon,Stage 1,https://images.pokemontcg.io/bw2/6.png,https://images.pokemontcg.io/bw2/6_hires.png
bw2-5,bw2,5,Swadloon,Grass,Pokémon,Stage 1,https://images.pokemontcg.io/bw2/5.png,https://images.pokemontcg.io/bw2/5_hires.png
bw2-4,bw2,4,Sewaddle,Grass,Pokémon,Basic,https://images.pokemontcg.io/bw2/4.png,https://images.pokemontcg.io/bw2/4_hires.png
bw2-3,bw2,3,Sewaddle,Grass,Pokémon,Basic,https://images.pokemontcg.io/bw2/3.png,https://images.pokemontcg.io/bw2/3_hires.png
bw2-2,bw2,2,Simisage,Grass,Pokémon,Stage 1,https://images.pokemontcg.io/bw2/2.png,https://images.pokemontcg.io/bw2/2_hires.png
bw2-1,bw2,1,Pansage,Grass,Pokémon,Basic,https://images.pokemontcg.io/bw2/1.png,https://images.pokemontcg.io/bw2/1_hires.png
mcd11-12,mcd11,12,Audino,Colorless,Pokémon,Basic,https://images.pokemontcg.io/mcd11/12.png,https://images.pokemontcg.io/mcd11/12_hires.png
mcd11-11,mcd11,11,Pidove,Colorless,Pokémon,Basic,https://images.pokemontcg.io/mcd11/11.png,https://images.pokemontcg.io/mcd11/11_hires.png
mcd11-10,mcd11,10,Klink,Metal,Pokémon,Basic,https://images.pokemontcg.io/mcd11/10.png,https://images.pokemontcg.io/mcd11/10_hires.png
mcd11-9,mcd11,9,Zorua,Darkness,Pokémon,Basic,https://images.pokemontcg.io/mcd11/9.png,https://images.pokemontcg.io/mcd11/9_hires.png
mcd11-8,mcd11,8,Sandile,Fighting,Pokémon,Basic,https://images.pokemontcg.io/mcd11/8.png,https://images.pokemontcg.io/mcd11/8_hires.png
mcd11-7,mcd11,7,Munna,Psychic,Pokémon,Basic,https://images.pokemontcg.io/mcd11/7.png,https://images.pokemontcg.io/mcd11/7_hires.png
mcd11-6,mcd11,6,Blitzle,Lightning,Pokémon,Basic,https://images.pokemontcg.io/mcd11/6.png,https://images.pokemontcg.io/mcd11/6_hires.png
mcd11-5,mcd11,5,Alomomola,Water,Pokémon,Basic,https://images.pokemontcg.io/mcd11/5.png,https://images.pokemontcg.io/mcd11/5_hires.png
mcd11-4,mcd11,4,Oshawott,Water,Pokémon,Basic,https://images.pokemontcg.io/mcd11/4.png,https://images.pokemontcg.io/mcd11/4_hires.png
mcd11-3,mcd11,3,Tepig,Fire,Pokémon,Basic,https://images.pokemontcg.io/mcd11/3.png,https://images.pokemontcg.io/mcd11/3_hires.png
mcd11-2,mcd11,2,Maractus,Grass,Pokémon,Basic,https://images.pokemontcg.io/mcd11/2.png,https://images.pokemontcg.io/mcd11/2_hires.png
mcd11-1,mcd11,1,Snivy,Grass,Pokémon,Basic,https://images.pokemontcg.io/mcd11/1.png,https://images.pokemontcg.io/mcd11/1_hires.png
bw1-115,bw1,115,Pikachu,Lightning,Pokémon,Basic,https://images.pokemontcg.io/bw1/115.png,https://images.pokemontcg.io/bw1/115_hires.png
bw1-114,bw1,114,Zekrom,Lightning,Pokémon,Basic,https://images.pokemontcg.io/bw1/114.png,https://images.pokemontcg.io/bw1/114_hires.png
bw1-113,bw1,113,Reshiram,Fire,Pokémon,Basic,https://images.pokemontcg.io/bw1/113.png,https://images.pokemontcg.io/bw1/113_hires.png
bw1-112,bw1,112,Metal Energy,,Energy,Basic,https://images.pokemontcg.io/bw1/112.png,https://images.pokemontcg.io/bw1/112_hires.png
bw1-111,bw1,111,Darkness Energy,,Energy,Basic,https://images.pokemontcg.io/bw1/111.png,https://images.pokemontcg.io/bw1/111_hires.png
bw1-110,bw1,110,Fighting Energy,,Energy,Basic,https://images.pokemontcg.io/bw1/110.png,https://images.pokemontcg.io/bw1/110_hires.png
bw1-109,bw1,109,Psychic Energy,,Energy,Basic,https://images.pokemontcg.io/bw1/109.png,https://images.pokemontcg.io/bw1/109_hires.png
bw1-108,bw1,108,Lightning Energy,,Energy,Basic,https://images.pokemontcg.io/bw1/108.png,https://images.pokemontcg.io/bw1/108_hires.png
bw1-107,bw1,107,Water Energy,,Energy,Basic,https://images.pokemontcg.io/bw1/107.png,https://images.pokemontcg.io/bw1/107_hires.png
bw1-106,bw1,106,Fire Energy,,Energy,Basic,https://images.pokemontcg.io/bw1/106.png,https://images.pokemontcg.io/bw1/106_hires.png
bw1-105,bw1,105,Grass Energy,,Energy,Basic,https://images.pokemontcg.io/bw1/105.png,https://images.pokemontcg.io/bw1/105_hires.png
bw1-104,bw1,104,Switch,,Trainer,Item,https://images.pokemontcg.io/bw1/104.png,https://images.pokemontcg.io/bw1/104_hires.png
bw1-103,bw1,103,Super Scoop Up,,Trainer,Item,https://images.pokemontcg.io/bw1/103.png,https://images.pokemontcg.io/bw1/103_hires.png
bw1-102,bw1,102,Revive,,Trainer,Item,https://images.pokemontcg.io/bw1/102.png,https://images.pokemontcg.io/bw1/102_hires.png
bw1-101,bw1,101,Professor Juniper,,Trainer,Supporter,https://images.pokemontcg.io/bw1/101.png,https://images.pokemontcg.io/bw1/101_hires.png
bw1-100,bw1,100,Potion,,Trainer,Item,https://images.pokemontcg.io/bw1/100.png,https://images.pokemontcg.io/bw1/100_hires.png
bw1-99,bw1,99,Pokémon Communication,,Trainer,Item,https://images.pokemontcg.io/bw1/99.png,https://images.pokemontcg.io/bw1/99_hires.png
bw1-98,bw1,98,Pokédex,,Trainer,Item,https://images.pokemontcg.io/bw1/98.png,https://images.pokemontcg.io/bw1/98_hires.png
bw1-97,bw1,97,Poké Ball,,Trainer,Item,https://images.pokemontcg.io/bw1/97.png,https://images.pokemontcg.io/bw1/97_hires.png
bw1-96,bw1,96,PlusPower,,Trainer,Item,https://images.pokemontcg.io/bw1/96.png,https://images.pokemontcg.io/bw1/96_hires.png
bw1-95,bw1,95,Full Heal,,Trainer,Item,https://images.pokemontcg.io/bw1/95.png,https://images.pokemontcg.io/bw1/95_hires.png
bw1-94,bw1,94,Energy Switch,,Trainer,Item,https://images.pokemontcg.io/bw1/94.png,https://images.pokemontcg.io/bw1/94_hires.png
bw1-93,bw1,93,Energy Search,,Trainer,Item,https://images.pokemontcg.io/bw1/93.png,https://images.pokemontcg.io/bw1/93_hires.png
bw1-92,bw1,92,Energy Retrieval,,Trainer,Item,https://images.pokemontcg.io/bw1/92.png,https://images.pokemontcg.io/bw1/92_hires.png
bw1-91,bw1,91,Bouffalant,Colorless,Pokémon,Basic,https://images.pokemontcg.io/bw1/91.png,https://images.pokemontcg.io/bw1/91_hires.png
bw1-90,bw1,90,Bouffalant,Colorless,Pokémon,Basic,https://images.pokemontcg.io/bw1/90.png,https://images.pokemontcg.io/bw1/90_hires.png
bw1-89,bw1,89,Cinccino,Colorless,Pokémon,Stage 1,https://images.pokemontcg.io/bw1/89.png,https://images.pokemontcg.io/bw1/89_hires.png
bw1-88,bw1,88,Minccino,Colorless,Pokémon,Basic,https://images.pokemontcg.io/bw1/88.png,https://images.pokemontcg.io/bw1/88_hires.png
bw1-87,bw1,87,Audino,Colorless,Pokémon,Basic,https://images.pokemontcg.io/bw1/87.png,https://images.pokemontcg.io/bw1/87_hires.png
bw1-86,bw1,86,Unfezant,Colorless,Pokémon,Stage 2,https://images.pokemontcg.io/bw1/86.png,https://images.pokemontcg.io/bw1/86_hires.png
bw1-85,bw1,85,Tranquill,Colorless,Pokémon,Stage 1,https://images.pokemontcg.io/bw1/85.png,https://images.pokemontcg.io/bw1/85_hires.png
bw1-84,bw1,84,Pidove,Colorless,Pokémon,Basic,https://images.pokemontcg.io/bw1/84.png,https://images.pokemontcg.io/bw1/84_hires.png
bw1-83,bw1,83,Stoutland,Colorless,Pokémon,Stage 2,https://images.pokemontcg.io/bw1/83.png,https://images.pokemontcg.io/bw1/83_hires.png
bw1-82,bw1,82,Herdier,Colorless,Pokémon,Stage 1,https://images.pokemontcg.io/bw1/82.png,https://images.pokemontcg.io/bw1/82_hires.png
bw1-81,bw1,81,Lillipup,Colorless,Pokémon,Basic,https://images.pokemontcg.io/bw1/81.png,https://images.pokemontcg.io/bw1/81_hires.png
bw1-80,bw1,80,Lillipup,Colorless,Pokémon,Basic,https://images.pokemontcg.io/bw1/80.png,https://images.pokemontcg.io/bw1/80_hires.png
bw1-79,bw1,79,Watchog,Colorless,Pokémon,Stage 1,https://images.pokemontcg.io/bw1/79.png,https://images.pokemontcg.io/bw1/79_hires.png
bw1-78,bw1,78,Patrat,Colorless,Pokémon,Basic,https://images.pokemontcg.io/bw1/78.png,https://images.pokemontcg.io/bw1/78_hires.png
bw1-77,bw1,77,Patrat,Colorless,Pokémon,Basic,https://images.pokemontcg.io/bw1/77.png,https://images.pokemontcg.io/bw1/77_hires.png
bw1-76,bw1,76,Klinklang,Metal,Pokémon,Stage 2,https://images.pokemontcg.io/bw1/76.png,https://images.pokemontcg.io/bw1/76_hires.png
bw1-75,bw1,75,Klang,Metal,Pokémon,Stage 1,https://images.pokemontcg.io/bw1/75.png,https://images.pokemontcg.io/bw1/75_hires.png
bw1-74,bw1,74,Klink,Metal,Pokémon,Basic,https://images.pokemontcg.io/bw1/74.png,https://images.pokemontcg.io/bw1/74_hires.png
bw1-73,bw1,73,Mandibuzz,Darkness,Pokémon,Stage 1,https://images.pokemontcg.io/bw1/73.png,https://images.pokemontcg.io/bw1/73_hires.png
bw1-72,bw1,72,Vullaby,Darkness,Pokémon,Basic,https://images.pokemontcg.io/bw1/72.png,https://images.pokemontcg.io/bw1/72_hires.png
bw1-71,bw1,71,Zoroark,Darkness,Pokémon,Stage 1,https://images.pokemontcg.io/bw1/71.png,https://images.pokemontcg.io/bw1/71_hires.png
bw1-70,bw1,70,Zorua,Darkness,Pokémon,Basic,https://images.pokemontcg.io/bw1/70.png,https://images.pokemontcg.io/bw1/70_hires.png
bw1-69,bw1,69,Scrafty,Darkness,Pokémon,Stage 1,https://images.pokemontcg.io/bw1/69.png,https://images.pokemontcg.io/bw1/69_hires.png
bw1-68,bw1,68,Scraggy,Darkness,Pokémon,Basic,https://images.pokemontcg.io/bw1/68.png,https://images.pokemontcg.io/bw1/68_hires.png
bw1-67,bw1,67,Liepard,Darkness,Pokémon,Stage 1,https://images.pokemontcg.io/bw1/67.png,https://images.pokemontcg.io/bw1/67_hires.png
bw1-66,bw1,66,Purrloin,Darkness,Pokémon,Basic,https://images.pokemontcg.io/bw1/66.png,https://images.pokemontcg.io/bw1/66_hires.png
bw1-65,bw1,65,Krookodile,Fighting,Pokémon,Stage 2,https://images.pokemontcg.io/bw1/65.png,https://images.pokemontcg.io/bw1/65_hires.png
bw1-64,bw1,64,Krokorok,Fighting,Pokémon,Stage 1,https://images.pokemontcg.io/bw1/64.png,https://images.pokemontcg.io/bw1/64_hires.png
bw1-63,bw1,63,Sandile,Fighting,Pokémon,Basic,https://images.pokemontcg.io/bw1/63.png,https://images.pokemontcg.io/bw1/63_hires.png
bw1-62,bw1,62,Sawk,Fighting,Pokémon,Basic,https://images.pokemontcg.io/bw1/62.png,https://images.pokemontcg.io/bw1/62_hires.png
bw1-61,bw1,61,Throh,Fighting,Pokémon,Basic,https://images.pokemontcg.io/bw1/61.png,https://images.pokemontcg.io/bw1/61_hires.png
bw1-60,bw1,60,Gurdurr,Fighting,Pokémon,Stage 1,https://images.pokemontcg.io/bw1/60.png,https://images.pokemontcg.io/bw1/60_hires.png
bw1-59,bw1,59,Timburr,Fighting,Pokémon,Basic,https://images.pokemontcg.io/bw1/59.png,https://images.pokemontcg.io/bw1/59_hires.png
bw1-58,bw1,58,Timburr,Fighting,Pokémon,Basic,https://images.pokemontcg.io/bw1/58.png,https://images.pokemontcg.io/bw1/58_hires.png
bw1-57,bw1,57,Reuniclus,Psychic,Pokémon,Stage 2,https://images.pokemontcg.io/bw1/57.png,https://images.pokemontcg.io/bw1/57_hires.png
bw1-56,bw1,56,Duosion,Psychic,Pokémon,Stage 1,https://images.pokemontcg.io/bw1/56.png,https://images.pokemontcg.io/bw1/56_hires.png
bw1-55,bw1,55,Solosis,Psychic,Pokémon,Basic,https://images.pokemontcg.io/bw1/55.png,https://images.pokemontcg.io/bw1/55_hires.png
